           d-spacing  Intensity (counts)
            0.642113       452.876047777
            0.642242        901.26544502
            0.642371       814.522819659
              0.6425       1026.12690215
            0.642629       178.339800163
            0.642758       163.717159304
            0.642887       470.472985056
            0.643016       381.408198948
            0.643145       459.781392297
            0.643274       289.149235148
            0.643403       1177.92006098
            0.643532       791.035209483
            0.643661       349.096377935
             0.64379       73.1916107387
            0.643919       4.26939711049
            0.644048        369.72553158
            0.644177       457.466739691
            0.644306       149.643685329
            0.644435       685.026694361
            0.644564       260.987270915
            0.644693       420.495580903
            0.644822       146.770212516
            0.644951                 0.0
             0.64508       555.130492407
            0.645209       440.266661292
            0.645338       667.526290322
            0.645467                 0.0
            0.645596                 0.0
            0.645725                 0.0
            0.645854       242.130038541
            0.645983       589.331147174
            0.646112                 0.0
            0.646241       14.7099498127
             0.64637       960.704179403
            0.646499       618.355475029
            0.646628       69.1539470367
            0.646757       485.251151693
            0.646886       346.211106614
            0.647015       774.834786426
            0.647144       56.6269355851
            0.647273                 0.0
            0.647402                 0.0
            0.647531                 0.0
             0.64766                 0.0
            0.647789       750.665008012
            0.647918       80.7962849624
            0.648047                 0.0
            0.648176                 0.0
            0.648305                 0.0
            0.648434                 0.0
            0.648563       642.486640146
            0.648692       982.638676988
            0.648821       1397.13632584
             0.64895        303.58953544
            0.649079                 0.0
            0.649208                 0.0
            0.649337                 0.0
            0.649466                 0.0
            0.649595       494.416446649
            0.649724       337.045811658
            0.649853                 0.0
            0.649982       718.000304372
            0.650113       101.812215127
            0.650244       127.435676894
            0.650375       479.542819363
            0.650506       530.740832722
            0.650637       924.771289253
            0.650768       395.906419185
            0.650899          283.366894
            0.651029       401.594372275
             0.65116       836.388671383
            0.651291       114.752281592
            0.651422                 0.0
            0.651553                 0.0
            0.651684       1.28003077834
            0.651815       368.265734454
            0.651946       1072.97770188
            0.652077       1227.04475484
            0.652208       753.044016112
            0.652339       672.648987656
             0.65247                 0.0
            0.652601                 0.0
            0.652732                 0.0
            0.652863                 0.0
            0.652994                 0.0
            0.653125                 0.0
            0.653256       729.975789239
            0.653387       90.7353474765
            0.653518       1163.40789705
            0.653649       1095.57720624
             0.65378       374.060946701
