           d-spacing  Intensity (counts)
            0.637639       241.697688744
            0.637766       750.479084499
            0.637893       56.0723399348
             0.63802         592.0725974
            0.638147       930.489032214
            0.638274       328.773966807
            0.638401       74.2544969898
            0.638528       441.963556976
            0.638655       145.676011313
            0.638782       622.719059587
            0.638909       219.904061254
            0.639036       56.6571345563
            0.639163       69.7843160725
             0.63929       472.093672022
            0.639417       470.347537118
            0.639545       638.116909139
            0.639672       325.672735504
            0.639799       857.048096817
            0.639926       522.456408994
            0.640053       547.295854922
             0.64018       207.990925211
            0.640307       649.004277509
            0.640436       664.375050321
            0.640565        7.5318675853
            0.640694       279.328060855
            0.640823       960.770902945
            0.640952       536.137089457
            0.641081       175.071276221
             0.64121       627.920942184
            0.641339       966.652222816
            0.641468       577.775448826
            0.641597       269.516835489
            0.641726                 0.0
            0.641855                 0.0
            0.641984       463.929090282
            0.642113       575.590418852
            0.642242       1170.13077777
            0.642371       502.135630239
              0.6425       939.506216429
            0.642629       1127.21099592
            0.642758       199.814379329
            0.642887        276.20290127
            0.643016       224.914517595
            0.643145       835.065561837
            0.643274       467.557373483
            0.643403       944.682281669
            0.643532       719.718648127
            0.643661       443.841297431
             0.64379       581.607122425
            0.643919       571.307886042
            0.644048       594.762640065
            0.644177       589.019852353
            0.644306       87.8520581573
            0.644435       402.162008107
            0.644564        153.21908741
            0.644693       246.862419535
            0.644822       86.1651142669
            0.644951                 0.0
             0.64508       327.101505824
            0.645209       350.822619409
            0.645338       700.349333432
            0.645467       425.750256756
            0.645596       150.260796108
            0.645725       126.047893357
            0.645854        757.84647663
            0.645983        579.05183377
            0.646112       25.9824621842
            0.646241       470.646640644
             0.64637       1382.09127905
            0.646499       521.013155766
            0.646628       464.109182089
            0.646757       812.591867382
            0.646886        992.66478426
            0.647015       1092.11198419
            0.647144       1322.25168297
            0.647273       726.311519546
            0.647402       339.289817112
            0.647531       153.845630587
             0.64766        288.16074542
            0.647789       618.425822019
            0.647918       64.6693309208
            0.648047                 0.0
            0.648176                 0.0
            0.648305                 0.0
            0.648434                 0.0
            0.648563       381.908606357
            0.648692       1185.43858142
            0.648821       1152.14048776
             0.64895       839.259308127
            0.649079       391.649935951
            0.649208       312.323902532
            0.649337       572.731618829
            0.649466       739.598013045
            0.649595       573.836097957
            0.649724       254.922472464
            0.649853       290.950909055
            0.649982       926.288989009
            0.650113       172.833981842
            0.650244       74.8142928533
            0.650375       667.718712903
            0.650506       406.238631752
            0.650637       542.910052684
            0.650768       233.711939428
            0.650899        351.08520082
            0.651029       1107.97391647
             0.65116       1357.20586563
            0.651291       359.427355602
            0.651422       984.289885514
            0.651553       165.163078344
            0.651684      0.751473997283
            0.651815       216.199585365
            0.651946       632.814905572
            0.652077       1391.58073199
            0.652208       1651.84487859
            0.652339       434.412294888
             0.65247                 0.0
            0.652601                 0.0
            0.652732                 0.0
            0.652863                 0.0
            0.652994                 0.0
            0.653125                 0.0
            0.653256       866.707566499
            0.653387       98.6122288172
            0.653518       921.434066502
            0.653649       882.953610684
             0.65378        219.60180927
            0.653911       729.390711641
            0.654041       128.061647206
            0.654172                 0.0
            0.654303       295.244776315
            0.654434       203.367729226
            0.654565       726.557099283
            0.654696       682.472387913
            0.654827       447.717679137
            0.654958       48.8604816385
            0.655089                 0.0
             0.65522       369.098789425
            0.655351       733.250721364
            0.655482       779.174132309
            0.655613       744.364778723
            0.655744       365.039167453
            0.655875        1059.1917055
            0.656006       1007.92850949
            0.656137       498.021225095
            0.656268       186.431543009
            0.656399       404.465420108
             0.65653       104.018761196
            0.656661       417.468552372
            0.656792        661.33993664
            0.656922       1749.00000097
            0.657053       506.162508245
            0.657184       96.8176076573
            0.657315       830.437328319
            0.657446       552.964968713
            0.657577       478.435296478
            0.657708       196.582801858
            0.657839         612.9997692
             0.65797       841.639542507
            0.658101        521.77319357
            0.658232        228.02078643
            0.658363       12.4629827795
            0.658494       566.866041248
            0.658625       863.080542681
            0.658756       5.88400865476
            0.658887       300.027284283
            0.659018       327.434612699
            0.659149        328.34388742
             0.65928       5.73146585617
            0.659411       665.716293504
            0.659542       668.757704101
            0.659673       102.327409464
            0.659804       380.818610136
            0.659936       92.9550791678
            0.660069                 0.0
            0.660202       214.472970902
            0.660335       260.169063167
            0.660468       128.147285268
            0.660601       492.921352543
            0.660734       1219.13967773
            0.660867       184.951137975
               0.661       555.927038164
            0.661133       1190.66502199
            0.661266       619.263941585
            0.661398        322.33599953
            0.661531        796.35841703
            0.661664       484.269389477
            0.661797       164.209095517
             0.66193      0.712281989916
            0.662063       79.8675682247
            0.662196        416.00074117
            0.662329       366.408117068
            0.662462       395.845571315
            0.662595       311.980720591
            0.662728       744.383669472
             0.66286       760.868996478
            0.662993       700.645288501
            0.663126       77.7549527891
            0.663259        1327.2703253
            0.663392       229.559752786
            0.663525        597.87268705
            0.663658       980.165405304
            0.663791       119.160955944
            0.663924       157.199368235
            0.664057       572.452665435
             0.66419       219.022492965
            0.664322       242.047167601
            0.664455       612.474606376
            0.664588       680.186607277
            0.664721       800.199536004
            0.664854       30.9396466121
            0.664987                 0.0
             0.66512                 0.0
            0.665253       245.914103932
            0.665386       688.271847872
            0.665519       821.439034854
            0.665652       437.300690418
            0.665784        1024.4893995
            0.665917       526.920922687
             0.66605        395.89342788
            0.666183       975.423827292
            0.666316       264.558013863
            0.666449       724.995464028
            0.666582       779.205616891
            0.666715       1127.02838535
            0.666848       677.428557916
            0.666981       327.045463269
            0.667114        623.97592409
            0.667246       884.294853866
            0.667379       1070.13574612
            0.667512       1154.18698557
            0.667645       1074.47432149
            0.667778       1148.04119521
            0.667911       309.730832379
            0.668044       260.740823171
            0.668177       396.724620838
             0.66831       1634.28907581
            0.668443       803.436151008
            0.668576        451.34281388
            0.668708       524.815863551
            0.668841       334.864344301
            0.668974         781.0191288
            0.669107       1448.48596505
             0.66924       1087.51523525
            0.669373       592.454820222
            0.669506       860.133585829
            0.669641       670.098947284
            0.669776       1377.44415478
            0.669911       394.883402497
            0.670045        58.399680218
             0.67018        547.39912435
            0.670315       673.071091801
             0.67045       692.711173899
            0.670585       438.685382324
             0.67072       565.504647933
            0.670855       707.395582828
            0.670989       499.336650921
            0.671124       388.295568611
            0.671259       253.551633774
            0.671394        491.72241967
            0.671529       780.918378138
            0.671664       373.870592635
            0.671799       334.505420069
            0.671933       521.805307843
            0.672068       690.274267271
            0.672203       301.648110552
            0.672338       587.254197008
            0.672473       741.147054468
            0.672608       1410.66668545
            0.672743       1255.63660489
            0.672878       321.083542868
            0.673012       279.811664031
            0.673147       215.397987914
            0.673282       361.359249538
            0.673417       634.924372549
            0.673552       578.723134737
            0.673687       1917.03321378
            0.673822       1899.72299073
            0.673956       1540.78616492
            0.674091       274.449210067
            0.674226       356.792096109
            0.674361       266.625291501
            0.674496       633.860193686
            0.674631       374.990814054
            0.674766       746.316822792
              0.6749       586.311548631
            0.675035       507.783334514
             0.67517       249.536719909
            0.675305       290.656843062
             0.67544       679.172803745
            0.675575       1527.19741943
             0.67571        373.04821536
            0.675845       208.611801163
            0.675979       48.2140402059
            0.676114       730.121153938
            0.676249       644.470497737
            0.676384       647.776378821
            0.676519       639.886342633
            0.676654       1044.77176706
            0.676789       1060.36293195
            0.676923       430.166913884
            0.677058       619.187748897
            0.677193       1417.46105819
            0.677328       655.307490776
            0.677463       562.431752754
            0.677598       1741.75854716
            0.677733       1001.96532971
            0.677868       1013.89798619
            0.678002       914.589318429
            0.678137       530.622879809
            0.678272       307.060939847
            0.678407       185.884340979
            0.678542       715.077820776
            0.678677       287.971208238
            0.678812       180.630823667
            0.678946       447.036352788
            0.679081       53.9226356619
            0.679216       593.309311771
            0.679351       1254.45278462
            0.679488       925.193325564
            0.679625       1329.85835792
            0.679761       403.838876931
            0.679898       102.121500299
            0.680035       1031.35933523
            0.680172       1039.73423398
            0.680309       225.832607999
            0.680446                 0.0
            0.680582       1.37473648075
            0.680719       761.530172695
            0.680856         821.5334886
            0.680993       849.567360193
             0.68113       866.373829932
            0.681266       1276.20863061
            0.681403       871.115407944
             0.68154       1019.84227523
            0.681677       507.032742085
            0.681814       744.402560221
            0.681951       488.255967219
            0.682087       633.117157557
            0.682224       1478.15703489
            0.682361       1416.88174189
            0.682498         691.0173034
            0.682635       4.18493060662
            0.682771       396.298949293
            0.682908       1508.06738756
            0.683045       627.067710018
            0.683182       478.207977798
            0.683319       1169.09178657
            0.683456       601.511675009
            0.683592        379.78780493
            0.683729       1468.98872469
            0.683866       972.350932113
            0.684003       697.767597728
             0.68414       1024.61533782
            0.684277       326.020325287
            0.684413       54.5431967683
             0.68455       1024.03602152
            0.684687       313.158243949
            0.684824        17.698113095
            0.684961       1349.74401975
            0.685097       1469.08947535
            0.685234       1231.94760558
            0.685371       2065.65933041
            0.685508       1181.67302544
            0.685645       744.981876525
            0.685782       759.741848451
            0.685918       1382.81542443
            0.686055       1454.90881973
            0.686192        854.00668622
            0.686329       1131.12767789
            0.686466       1550.28191477
            0.686602       1079.22849333
            0.686739       553.348450919
            0.686876       422.618800255
            0.687013       510.230945899
             0.68715       1492.55808259
            0.687287       1059.10984559
            0.687423       599.383946975
             0.68756       521.533281057
            0.687697       199.459233247
            0.687834       402.568159211
            0.687971       126.312363844
            0.688107       777.599903221
            0.688244        659.35640799
            0.688381       346.455078228
            0.688518       568.330703992
            0.688655       768.903861741
            0.688792       860.001350586
            0.688928       623.009347431
            0.689065       758.003899538
            0.689204       1278.22364384
            0.689343       589.417817467
            0.689481       766.580299608
             0.68962        254.62840647
            0.689759       797.995615281
            0.689898       525.907119154
            0.690037        792.69990863
            0.690175       1965.28648378
            0.690314       618.718628629
            0.690453       1045.03623755
            0.690592       524.376968481
             0.69073       635.742971675
            0.690869       613.953752027
            0.691008       109.721248643
            0.691147       154.327974379
            0.691286        1006.5054064
            0.691424       915.200119315
            0.691563       899.187061036
            0.691702       1669.87924702
            0.691841       1673.50627084
            0.691979       1755.92031204
            0.692118       576.082208019
            0.692257       423.131998938
            0.692396                 0.0
            0.692535       321.958814241
            0.692673       274.798059233
            0.692812       708.648669182
            0.692951       1758.57131382
             0.69309       598.833596486
            0.693228       284.439897549
            0.693367       138.976092316
            0.693506       199.034821085
            0.693645       588.475169089
            0.693783       839.662310773
            0.693922       1194.50614096
            0.694061       686.710212617
              0.6942       1135.24586119
            0.694339       960.569401621
            0.694477       373.208786727
            0.694616       1252.69594496
            0.694755       1619.14499198
            0.694894       1449.83350515
            0.695032       1911.93271154
            0.695171       1096.11682298
             0.69531       470.953300471
            0.695449       373.224529017
            0.695588       578.625532533
            0.695726       722.010725678
            0.695865        823.44775117
            0.696004       713.717686844
            0.696143       565.282366786
            0.696281       928.662926473
             0.69642       977.652935681
            0.696559       1086.92332511
            0.696698       619.626014275
            0.696836       158.292512913
            0.696975       472.212054049
            0.697114       327.158807763
            0.697253       106.630092406
            0.697392       418.053535901
             0.69753       262.225636047
            0.697669       785.943317386
            0.697808       1117.82859056
            0.697947       152.365855244
            0.698085       717.835870138
            0.698224        754.65394004
            0.698363       1129.88718537
            0.698502       1040.23169037
            0.698641       862.368991133
            0.698779       412.672820879
            0.698918       927.208338796
            0.699059       866.071577948
              0.6992        1030.8052066
             0.69934       1083.05072156
            0.699481       1111.82133236
            0.699622       409.414166668
            0.699762        666.32709439
            0.699903       838.251801511
            0.700044       430.852648075
            0.700185       1356.63914316
            0.700325       812.339990728
            0.700466        1229.3343853
            0.700607       1637.29900182
            0.700748       188.209792187
            0.700888       0.63091953375
            0.701029       769.898774525
             0.70117       1139.14365241
             0.70131       1589.70690804
            0.701451       832.540498381
            0.701592       854.132624547
            0.701733         175.9912557
            0.701873       645.452816687
            0.702014       1396.19007476
            0.702155       321.152808948
            0.702296       278.630992215
            0.702436       501.202427236
            0.702577       912.290943961
            0.702718       535.167364339
            0.702858       640.673457177
            0.702999       793.801868992
             0.70314       1003.07358699
            0.703281       496.699502353
            0.703421       90.7089691056
            0.703562       751.832921515
            0.703703       1003.74735704
            0.703844       897.801739438
            0.703984       1128.72225585
            0.704125       1205.67057365
            0.704266       640.434174356
            0.704406       761.007528638
            0.704547        835.00888959
            0.704688       311.290578559
            0.704829        830.69550189
            0.704969       836.772026168
             0.70511        1579.6003573
            0.705251       900.635351796
            0.705392       886.662494414
            0.705532        852.74730295
            0.705673       154.726569184
            0.705814        686.51500821
            0.705954       550.882578476
            0.706095       1879.74917207
            0.706236       1746.91572165
            0.706377       1644.94975519
            0.706517       498.308364481
            0.706658       176.907457029
            0.706799       1072.12557169
             0.70694       565.663959917
             0.70708       528.712395388
            0.707221       834.328822624
            0.707362       944.657094003
            0.707502       657.486223833
            0.707643       657.656240575
            0.707784       701.684279698
            0.707925       125.035349208
            0.708065       532.307934625
            0.708206       283.677340979
            0.708347       160.137509404
            0.708488       1329.90873325
            0.708628       1234.41599679
            0.708771       843.453054416
            0.708914       773.135389529
            0.709056       914.954539577
            0.709199       616.496446849
            0.709342       1422.95826616
            0.709484         1087.609689
            0.709627       665.634433591
             0.70977       807.585818883
            0.709912       362.014128838
            0.710055       735.819863235
            0.710198       1271.01997154
            0.710341       552.214376284
            0.710483       121.761582397
            0.710626       568.032230157
            0.710769       668.978096173
            0.710911       964.158643941
            0.711054       470.877107783
            0.711197       756.643765607
            0.711339       97.7923703084
            0.711482       109.699839127
            0.711625       671.471675048
            0.711767       554.989427319
             0.71191       1003.89218611
            0.712053       1092.33867317
            0.712195        759.43329955
            0.712338       221.867439773
            0.712481       746.342010457
            0.712623       920.124307901
            0.712766       380.234256299
            0.712909        936.36405517
            0.713051        418.60766454
            0.713194       127.392284998
            0.713337                 0.0
             0.71348      0.901598779998
            0.713622       75.2922288043
            0.713765       650.899649331
            0.713908       735.007561026
             0.71405       434.227165547
            0.714193       972.306853699
            0.714336        667.18977193
            0.714478       513.944867163
            0.714621       363.461160216
            0.714764       303.093882546
            0.714906       923.996911457
            0.715049       983.225706651
            0.715192       1197.34605024
            0.715334       681.452287464
            0.715477       1839.63781492
             0.71562       1083.30259821
            0.715762       532.659302557
            0.715905       1494.00007643
            0.716048       1132.45003033
             0.71619       1376.82076006
            0.716333        1220.0527306
            0.716476       849.132872964
            0.716619       747.998099457
            0.716761       1230.03334301
            0.716904       755.170287181
            0.717047       427.532284083
            0.717189       816.464470937
            0.717332       1917.19063669
            0.717475       714.668521213
            0.717617        86.741282113
             0.71776       1081.81022904
            0.717903       1096.00977541
            0.718045       1126.10273865
            0.718188       1434.47532617
            0.718331       1287.87681661
            0.718473        138.39992447
            0.718618       24.9259655589
            0.718763        1178.5749426
            0.718907       1811.06240852
            0.719052       1346.20515277
            0.719197       429.697793616
            0.719341        619.56241542
            0.719486       363.718074403
            0.719631       908.878015299
            0.719775       1596.48868695
             0.71992       784.809872443
            0.720064       668.203575462
            0.720209       553.515948893
            0.720354       813.051542275
            0.720498       323.514152579
            0.720643       237.316294347
            0.720788       446.487891374
            0.720932       367.578084126
            0.721077       434.151602551
            0.721222       456.226702202
            0.721366       435.263008287
            0.721511       758.690263421
            0.721655        261.96494371
              0.7218       479.266489437
            0.721945       514.944817479
            0.722089       516.215535199
            0.722234       895.471880389
            0.722379       754.742096869
            0.722523       545.913681783
            0.722668       912.372803874
            0.722813       1261.55570626
            0.722957       971.230081003
            0.723102       1341.77212366
            0.723246       1163.16638829
            0.723391       582.690192038
            0.723536       921.037360772
             0.72368       844.580202443
            0.723825       713.383950278
             0.72397       884.905654752
            0.724114       754.855441363
            0.724259       1134.08722858
            0.724404       902.776303355
            0.724548       827.950046361
            0.724693       438.874919506
            0.724837       65.0647772677
            0.724982       966.242923253
            0.725127       986.084506674
            0.725271       853.049554935
            0.725416       584.987307122
            0.725561       275.204210337
            0.725705       982.010401795
             0.72585       575.954380617
            0.725995       1261.27234503
            0.726139       1984.24649891
            0.726284        892.19118697
            0.726428       709.568018969
            0.726573        665.32588469
            0.726718       120.218208199
            0.726862       155.866940735
            0.727007       736.575493197
            0.727152       1308.80146964
            0.727296       343.797149836
            0.727441       305.622724152
            0.727586       758.665075755
             0.72773       1378.38239532
            0.727875       321.278747275
            0.728019       440.976830184
            0.728164       603.538022691
            0.728311       417.944599248
            0.728457       771.888600091
            0.728604       258.051410198
             0.72875       377.098391956
            0.728897       639.376292409
            0.729044       1697.69902346
             0.72919       1789.16173345
            0.729337       220.752255887
            0.729483       429.584449122
             0.72963       1236.27358712
            0.729777        1375.1394834
            0.729923        1340.9031492
             0.73007       568.736855096
            0.730216       757.456067816
            0.730363        362.91206911
             0.73051       279.914303767
            0.730656       609.421231638
            0.730803       1191.75438852
            0.730949        444.66493409
            0.731096       204.858209326
            0.731243        477.21117594
            0.731389       178.589363386
            0.731536       686.892823191
            0.731682       1050.96163583
            0.731829       1193.06414712
            0.731975       2727.81156925
            0.732122       1081.89838587
            0.732269       1064.61335048
            0.732415       644.678295976
            0.732562       1080.57603343
            0.732708       1047.49203493
            0.732855       487.291909326
            0.733002       535.025683721
            0.733148       292.253741048
            0.733295       464.766580156
            0.733441       1122.53868399
            0.733588       1260.51041815
            0.733735       1411.42861233
            0.733881       631.668866796
            0.734028       732.400637657
            0.734174       1037.21546744
            0.734321       1012.81491658
            0.734468       806.893158085
            0.734614       1010.61729278
            0.734761       956.766064146
            0.734907       816.445580188
            0.735054       2268.59635055
            0.735201       1455.53851136
            0.735347       1106.97900369
            0.735494       709.460971391
             0.73564       375.872382343
            0.735787       696.407463797
            0.735933       727.363104576
             0.73608       490.459887942
            0.736227       1490.92718125
            0.736373       793.310709516
             0.73652       566.703580807
            0.736666       518.716670373
            0.736813       836.576821761
             0.73696        724.09500499
            0.737106       1002.40611385
            0.737253       1088.63608636
            0.737399       1102.25631643
            0.737546       1427.76911026
            0.737693       661.069169237
            0.737839       431.901084647
            0.737986       128.805942718
            0.738134       776.623881187
            0.738283       1100.07758337
            0.738431       864.163612293
             0.73858       933.820100964
            0.738728       976.374661661
            0.738877       1060.17402446
            0.739026       1656.76277026
            0.739174       720.965437564
            0.739323       1235.51795715
            0.739471       1408.00308983
             0.73962       516.995093443
            0.739768       1201.67203177
            0.739917       889.565372852
            0.740065       329.986123204
            0.740214       181.591103411
            0.740362       43.1221017682
            0.740511       281.880201052
             0.74066       1017.41796243
            0.740808       1152.08381551
            0.740957       894.306950864
            0.741105       648.009364726
            0.741254        526.59096427
            0.741402       724.901010283
            0.741551       643.034800809
            0.741699       469.255022131
            0.741848       253.379727958
            0.741997       815.293244496
            0.742145       1031.30266299
            0.742294       211.057523473
            0.742442       1342.02400031
            0.742591       682.126057513
            0.742739        975.53087487
            0.742888       882.745812444
            0.743036       1876.24178966
            0.743185       1752.31217897
            0.743333       655.213037031
            0.743482       1074.80176114
            0.743631       1384.23852752
            0.743779       631.448474724
            0.743928        428.65565396
            0.744076       442.887944296
            0.744225       1445.23675621
            0.744373       1381.64419799
            0.744522       1467.89935816
             0.74467       1074.81435497
            0.744819       750.327958507
            0.744967       781.755868013
            0.745116       1249.14448414
            0.745265       700.135238276
            0.745413       1791.56085858
            0.745562       2377.79117699
             0.74571       967.212648371
            0.745859        980.19059297
            0.746007       615.082789128
            0.746156       600.999106019
            0.746304       1062.39053901
            0.746453       799.450202958
            0.746601       781.491397526
             0.74675       886.335054764
            0.746899       850.266317908
            0.747047       765.786888148
            0.747196       1403.04111975
            0.747344        270.34110184
            0.747493       434.854338416
            0.747641       696.917514021
             0.74779       580.828823564
             0.74794       1034.52038724
            0.748091       1103.79276402
            0.748241       1112.74068215
            0.748392       1319.74551026
            0.748542       1566.85539861
            0.748693       674.147864497
            0.748843       712.225317669
            0.748994       383.476538528
            0.749144       1152.46792741
            0.749295       635.251812199
            0.749445       669.425177234
            0.749596       1204.71344237
            0.749746       1030.47776695
            0.749897       696.457839127
            0.750047        718.31443578
            0.750198       868.546266073
            0.750348       1408.31793565
            0.750499       1664.57094654
            0.750649         1570.740596
              0.7508        1379.3395266
             0.75095       1646.38545212
            0.751101       1058.48015396
            0.751251       958.315105568
            0.751402        1124.3521959
            0.751552       1103.23863538
            0.751703        1055.2624297
            0.751853       2097.83657296
            0.752004        430.58125098
            0.752154       6.72151742014
            0.752305       528.840852482
            0.752455       854.579705608
            0.752606       655.213037031
            0.752756       526.181035015
            0.752907       1194.04016915
            0.753057                 0.0
            0.753208      0.242365161877
            0.753358       20.6720207491
            0.753509       582.853282171
            0.753659        626.56395671
             0.75381       547.028235977
             0.75396       1305.71598063
            0.754111       1544.87916054
            0.754261       1804.70881992
            0.754412       1972.33273317
            0.754562       393.295320193
            0.754713       749.188216647
            0.754863       1161.27101646
            0.755014         1182.233451
            0.755164        831.02294154
            0.755315       586.562795593
            0.755465       1353.69848322
            0.755616       1225.14063901
            0.755766       1368.11842167
            0.755917       1389.37681127
            0.756067       574.407857962
            0.756218        429.16381511
            0.756368       259.630676819
            0.756519       612.833530608
            0.756669       583.458415832
             0.75682       233.880696786
             0.75697       3.73134483114
            0.757121       547.059090868
            0.757271       1589.66912655
            0.757422       1329.71982576
            0.757572       932.466263949
            0.757725       776.913539339
            0.757877       937.491203196
             0.75803       1359.96391499
            0.758182       1042.93306749
            0.758335       764.779381532
            0.758487       725.902219983
             0.75864       246.611172572
            0.758792       461.465736605
            0.758944       673.518172862
            0.759097        1155.8178869
            0.759249       1250.40386741
            0.759402       975.726079277
            0.759554        552.85225391
            0.759707       1350.96562153
            0.759859       1054.55717507
            0.760012       1167.54274515
            0.760164       701.615013619
            0.760317       913.669968642
            0.760469       548.950684539
            0.760621       1025.75507968
            0.760774       1168.38653194
            0.760926       1210.05322743
            0.761079       1064.38666149
            0.761231       763.671124254
            0.761384        1396.0893241
            0.761536       2197.42860196
            0.761689       2362.08037069
            0.761841       2832.47891283
            0.761994       1532.20346793
            0.762146       1384.52818568
            0.762298       1087.74192424
            0.762451       1286.81893466
            0.762603       974.498180589
            0.762756       412.687933478
            0.762908       1728.90024397
            0.763061        1155.3141336
            0.763213       495.467825515
            0.763366       892.569001951
            0.763518       1361.90966214
            0.763671       1450.51986903
            0.763823       1301.23887311
            0.763975       2258.23792316
            0.764128       1434.67053058
             0.76428       1033.92847711
            0.764433       923.304250658
            0.764585       799.972847015
            0.764738       819.657007527
             0.76489       1307.79396303
            0.765043       2298.53189088
            0.765195       1382.05349755
            0.765348       1119.91916679
              0.7655        374.00345757
            0.765653       796.012086631
            0.765805       1040.15612738
            0.765957        528.57071477
             0.76611       988.011363077
            0.766262       830.072107171
            0.766415       630.245763701
            0.766567       1656.51719052
             0.76672       520.485474176
            0.766872       793.474429341
            0.767025       853.251056258
            0.767177       223.163345158
             0.76733       789.652201117
            0.767484        949.23495219
            0.767638       367.935119283
            0.767793       522.767476662
            0.767947       925.823017199
            0.768102       391.212929956
            0.768256       247.046919184
             0.76841       1064.02773726
            0.768565       1909.35727275
            0.768719       1744.22693837
            0.768874       960.109726728
            0.769028       1924.23688609
            0.769182       1822.64243769
            0.769337       994.686094409
            0.769491        1092.4646115
            0.769646        2260.9896756
              0.7698       1574.06536783
            0.769954       1172.97698396
            0.770109       982.740844092
            0.770263        754.37687572
            0.770418       2134.06273272
            0.770572       1728.49724133
            0.770727       769.332052053
            0.770881       557.064261257
            0.771035        1013.7846417
             0.77119       1206.74104943
            0.771344       714.964476282
            0.771499       2160.06270033
            0.771653       1918.85931952
            0.771807       1053.41113629
            0.771962       206.727134099
            0.772116       754.137592899
            0.772271        1407.9527145
            0.772425       1568.39814311
            0.772579       1819.84660683
            0.772734        1422.4734036
            0.772888        1233.8807589
            0.773043       615.944207285
            0.773197       961.690252732
            0.773351       357.934986427
            0.773506       280.333678396
             0.77366       803.618761582
            0.773815       775.868251225
            0.773969       943.466976813
            0.774124       614.109915552
            0.774278       530.619731351
            0.774432       1094.44814015
            0.774587       634.005022762
            0.774741       880.176670573
