           d-spacing  Intensity (counts)
            0.650244        85.539941086
            0.650375       580.742971968
            0.650506       415.765222015
            0.650637       467.338159468
            0.650768        294.27867334
            0.650899        268.96442222
            0.651029       880.228136788
             0.65116       1020.05858531
            0.651291       523.242110669
            0.651422       630.348000008
            0.651553        105.95175886
            0.651684       24.3988506346
            0.651815       426.907299283
            0.651946       959.565533884
            0.652077       1203.34837757
            0.652208       1339.76724543
            0.652339       655.632409879
             0.65247        260.12778309
            0.652601       57.0685664437
            0.652732                 0.0
            0.652863                 0.0
            0.652994       593.602937371
            0.653125       22.2707259742
            0.653256       555.047236769
            0.653387       63.1521486974
            0.653518       590.094574279
            0.653649       871.049936331
             0.65378       450.909341954
            0.653911       467.108301197
            0.654041       83.5397708634
            0.654172       126.453503641
            0.654303       372.284908761
            0.654434       352.633236324
            0.654565       547.586924447
            0.654696       437.061389244
            0.654827       286.722385108
            0.654958       32.0607526935
            0.655089       58.4061802801
             0.65522       482.807217883
            0.655351       779.848626343
            0.655482        498.99004672
            0.655613       476.697826982
            0.655744       233.774330627
            0.655875       678.315791939
            0.656006        645.48638512
            0.656137       320.626076901
            0.656268       229.761489118
            0.656399       562.559972908
             0.65653       268.091364049
            0.656661       607.854150207
            0.656792       633.279701121
            0.656922       1186.23805044
            0.657053       620.028573396
            0.657184       433.540928348
            0.657315        734.76414431
            0.657446       405.836957725
            0.657577       306.394220551
            0.657708       125.893375327
            0.657839       392.570506115
             0.65797       538.993451172
            0.658101       461.466692041
            0.658232       330.202295102
            0.658363       403.546440212
            0.658494        574.13353851
            0.658625       636.336412872
            0.658756       297.189001666
            0.658887       398.266555388
            0.659018       282.431697372
            0.659149       894.201100138
             0.65928       215.699405281
            0.659411       779.808300331
            0.659542       752.991501983
            0.659673       305.399377822
            0.659804       373.463638108
            0.659936       371.400156046
            0.660069       164.735390617
            0.660202       323.100481031
            0.660335       546.477959102
            0.660468       349.566443069
            0.660601       394.405339686
            0.660734        1023.2161121
            0.660867        597.00645283
               0.661       541.848532861
            0.661133        764.12954665
            0.661266       500.441783172
            0.661398       443.235301766
            0.661531       776.941120838
            0.661664       402.872189282
            0.661797       259.885020494
             0.66193       55.5978767659
            0.662063       51.1479012808
            0.662196       266.950541154
            0.662329        292.51078095
            0.662462       712.310620521
            0.662595       583.029456879
            0.662728       710.270124286
             0.66286       868.509397541
            0.662993       1048.87152128
            0.663126       498.413384741
            0.663259       990.838356618
            0.663392       179.944346251
            0.663525       680.928917553
            0.663658       1039.56024498
            0.663791       269.504790789
            0.663924       100.671874036
            0.664057       368.797918456
             0.66419       466.967160153
            0.664322       545.215754909
            0.664455       544.437462867
            0.664588       474.516189703
            0.664721       512.454902312
            0.664854       576.202262954
            0.664987       1084.08822804
             0.66512       174.459605284
            0.665253       164.025249536
            0.665386         513.3824006
            0.665519       693.341264216
            0.665652       745.978808401
            0.665784       1208.87304129
            0.665917       800.802022465
             0.66605       646.188057739
            0.666183       1043.59284624
            0.666316       369.754451473
            0.666449       728.166808656
            0.666582       790.494693657
            0.666715       1072.83727054
            0.666848       660.338455543
            0.666981       881.619384221
            0.667114       653.632239656
            0.667246       626.807376106
            0.667379       903.234126949
            0.667512       935.801414687
            0.667645       1078.20063021
            0.667778       1291.68654066
            0.667911       416.483025039
            0.668044       649.865790084
            0.668177       993.903133572
             0.66831       1278.72172763
            0.668443       695.595488318
            0.668576       411.381784451
            0.668708       339.626080975
            0.668841        392.93747283
            0.668974       610.491471428
            0.669107       1389.93280504
             0.66924       1044.07675839
            0.669373       490.787735767
            0.669506       550.837201059
            0.669641       429.137327777
            0.669776        882.12749198
            0.669911       252.886844276
            0.670045       37.3996747994
             0.67018       350.559269498
            0.670315        431.04071557
             0.67045       709.693462306
            0.670585       313.871873059
             0.67072       362.154207888
            0.670855       453.022425012
            0.670989       321.054339154
            0.671124        402.35359676
            0.671259       285.531154697
            0.671394       482.920130718
            0.671529       651.999036148
            0.671664       239.430053887
            0.671799        214.22024714
            0.671933       334.168761697
            0.672068       443.005443494
            0.672203       415.849906641
            0.672338       837.305129028
            0.672473       985.841963663
            0.672608       1053.58563215
            0.672743       952.948035224
            0.672878       205.624757565
            0.673012       179.193879158
            0.673147       226.268853171
            0.673282       447.300163831
            0.673417       849.160976718
            0.673552       743.970572976
            0.673687        1556.5195629
            0.673822        1561.3586844
            0.673956       987.100135254
            0.674091       175.759715929
            0.674226       230.541797461
            0.674361       511.055589676
            0.674496       840.027134875
            0.674631       360.727473564
            0.674766       477.947933371
              0.6749       375.479132215
            0.675035       325.816841237
             0.67517       205.812676783
            0.675305       550.639603597
             0.67544       955.468411008
            0.675575        1160.0946965
             0.67571       367.763152974
            0.675845       556.091680495
            0.675979       210.474363834
            0.676114       869.703047512
            0.676249       608.821974508
            0.676384       700.345892596
            0.676519       1398.40530028
            0.676654        1138.2339651
            0.676789       679.065855773
            0.676923       276.141645935
            0.677058       437.327540927
            0.677193       1089.02413198
            0.677328       667.270497101
            0.677463        582.25923004
            0.677598       1637.42160928
            0.677733       908.371660949
            0.677868       962.295604933
            0.678002       901.524304017
            0.678137       822.513547624
            0.678272       295.173104298
            0.678407       407.595171872
            0.678542       471.342532515
            0.678677       334.728486751
            0.678812       345.353584538
            0.678946       761.379312594
            0.679081        474.76621098
            0.679216       571.802694985
            0.679351       950.988191014
            0.679488       987.132396064
            0.679625       904.314864086
            0.679761       342.262998936
            0.679898       538.916831748
            0.680035       697.087550782
            0.680172       858.653720073
            0.680309       354.534204556
            0.680446       395.370341167
            0.680582       404.574753532
            0.680719       973.974018169
            0.680856       713.137303778
            0.680993        685.64302842
             0.68113       771.146272834
            0.681266       1392.40882221
            0.681403       880.252332396
             0.68154         983.3901421
            0.681677       690.764432014
            0.681814       476.722022589
            0.681951       312.683465469
            0.682087       727.529657658
            0.682224       1214.03073829
            0.682361       907.383673641
            0.682498       442.533629147
            0.682635       2.68006679422
            0.682771       450.368973386
            0.682908       1063.94538477
            0.683045        401.57974058
            0.683182       450.534310038
            0.683319       1055.14221623
            0.683456       526.105257561
            0.683592       416.370112203
            0.683729       1049.46028107
            0.683866       838.599594031
            0.684003       540.211296751
             0.68414       939.624320677
            0.684277       219.830402007
            0.684413       586.719287028
             0.68455       1013.96532482
            0.684687       812.956282649
            0.684824       836.280848309
            0.684961       1427.32711648
            0.685097       1335.40800347
            0.685234       1019.47789073
            0.685371       1459.67664375
            0.685508       1302.88910695
            0.685645       940.402612719
            0.685782       939.454951424
            0.685918       1076.09561236
            0.686055       1205.29209137
            0.686192        675.97285061
            0.686329        854.79048807
            0.686466       1028.41816772
            0.686602       1120.08322685
            0.686739       962.460941585
            0.686876       704.906764616
            0.687013       805.003992973
             0.68715       1155.17492297
            0.687287       1463.39873471
            0.687423       635.166958508
             0.68756       448.707541669
            0.687697       449.905224242
            0.687834       444.622516598
            0.687971       101.083602624
            0.688107       684.409052436
            0.688244       530.573379751
            0.688381       221.872914542
            0.688518       632.824017179
            0.688655       696.518954005
            0.688792       673.593615869
            0.688928       711.076644537
            0.689065       712.838891285
            0.689204        1149.1703797
            0.689343       628.452677418
            0.689481       1022.66364572
             0.68962       252.754171695
            0.689759       625.016901149
            0.689898        472.70958434
            0.690037       909.730647572
            0.690175       1702.21744625
            0.690314       462.180462463
            0.690453        669.67796005
            0.690592       388.240298887
             0.69073       574.573092047
            0.690869       892.640483452
            0.691008       461.712680717
            0.691147       560.277520597
            0.691286          1013.27575
            0.691424        759.08476248
            0.691563       728.654753408
            0.691702        1126.9870402
            0.691841        1071.7283052
            0.691979       1124.50699042
            0.692118       803.806310401
            0.692257       417.277447486
            0.692396                 0.0
            0.692535       206.185289139
            0.692673       175.983122038
            0.692812       818.351903128
            0.692951       1513.75382659
             0.69309       503.187984627
            0.693228       184.024128941
            0.693367       240.044622319
            0.693506       275.603696927
            0.693645       649.805301065
            0.693783       835.502556267
            0.693922       766.448292372
            0.694061       553.087392559
              0.6942        1050.8676589
            0.694339       1018.34876238
            0.694477       324.955880869
            0.694616       1036.81404353
            0.694755       1038.89889838
            0.694894       1124.49489262
            0.695032       2025.81353397
            0.695171       1193.43624368
             0.69531       475.786459098
            0.695449       317.500004408
            0.695588       370.556939123
            0.695726        463.13618896
            0.695865       576.520838453
            0.696004       686.526168095
            0.696143       666.121205743
            0.696281       734.118928109
             0.69642       840.216667134
            0.696559       1075.72864564
            0.696698       512.797673418
            0.696836       121.669225512
            0.696975       303.732300463
            0.697114       285.247662829
            0.697253       223.120601371
            0.697392       326.424957506
             0.69753       167.931630372
            0.697669       505.768849431
            0.697808       846.955143831
            0.697947        335.27329118
            0.698085       900.854892209
            0.698224        542.67924872
            0.698363        906.31906691
            0.698502       1062.01376877
            0.698641       652.019199154
            0.698779       457.724438076
            0.698918        593.79246963
            0.699059       554.639944043
              0.6992       669.718286063
             0.69934       970.566470108
            0.699481        712.02027323
            0.699622       262.192474933
            0.699762       426.721799626
            0.699903       536.823911697
            0.700044       276.522323493
            0.700185       943.511748287
            0.700325       672.682247986
            0.700466       1303.19558465
            0.700607        1164.8975246
            0.700748       166.535140557
            0.700888       357.191688783
            0.701029       1044.25822545
             0.70117        1024.1839364
             0.70131       1245.01321373
            0.701451       776.481404295
            0.701592       662.467669006
            0.701733       420.801940983
            0.701873       1056.77541974
            0.702014       1237.21819551
            0.702155       233.275497852
            0.702296       561.459072765
            0.702436       684.856671175
            0.702577        874.93333134
            0.702718       595.228075676
            0.702858        549.71613791
            0.702999       649.744812046
             0.70314       1064.14298224
            0.703281       829.042329056
            0.703421       128.522228085
            0.703562        481.48049207
            0.703703       642.808737887
            0.703844       580.694580753
            0.703984       1143.30294488
            0.704125       1057.94487411
            0.704266       573.306855253
            0.704406       950.262322788
            0.704547       1211.94185084
            0.704688        581.58578563
            0.704829       713.443781473
            0.704969        652.07162297
             0.70511        1470.4194935
            0.705251       701.430662334
            0.705392        747.80960937
            0.705532       1043.76221549
            0.705673       1071.26858865
            0.705814       981.708547376
            0.705954       839.373853472
            0.706095       1363.02728947
            0.706236       1306.56280669
            0.706377        1053.4404585
            0.706517       319.121110113
            0.706658       114.700487283
            0.706799       769.674373376
             0.70694       622.928013699
             0.70708       533.093755536
            0.707221       854.314641122
            0.707362       604.966807708
            0.707502       421.060027463
            0.707643       421.168907697
            0.707784       609.350245272
            0.707925       210.145303572
            0.708065       520.979821365
            0.708206       364.258419223
            0.708347       464.757294665
            0.708488       1266.61585866
            0.708628       1098.24265845
            0.708771       800.991554724
            0.708914       950.375235623
            0.709056       1545.47830066
            0.709199       905.883545974
            0.709342       1166.58718452
            0.709484       970.635024329
            0.709627        552.31716572
             0.70977       1092.56878848
            0.709912       405.175611119
            0.710055       532.283202684
            0.710198       815.133887326
            0.710341       716.919883755
            0.710483       815.020974491
            0.710626       852.580622583
            0.710769       1098.17410423
            0.710911       1183.68944645
            0.711054       533.013103511
            0.711197       751.410722291
            0.711339       617.806610104
            0.711482       606.503228786
            0.711625       538.820049318
            0.711767        616.02420035
             0.71191       1065.86490297
            0.712053        1013.5781951
            0.712195       788.171915334
            0.712338       253.013467955
            0.712481       607.434759676
            0.712623       881.361297741
            0.712766       395.192503451
            0.712909       1091.52434476
            0.713051       608.523562015
            0.713194        239.69499579
            0.713337       250.718514581
             0.71348       130.091716494
            0.713622       368.355945358
            0.713765       836.357467733
            0.713908       1006.67841435
             0.71405       484.996920365
            0.714193        1132.7657578
            0.714336       762.665712395
            0.714478       510.958807246
            0.714621       301.040135865
            0.714764       194.104019039
            0.714906       1029.71263272
            0.715049       780.602722778
            0.715192       943.124618566
            0.715334       540.796023933
            0.715477        1579.9772044
             0.71562       1499.38970091
            0.715762       1050.60957242
            0.715905        1072.3815866
            0.716048       1091.68968141
             0.71619       1120.40583495
            0.716333       1281.58890712
            0.716476       792.696493942
            0.716619       1105.67474256
            0.716761       1322.95129819
            0.716904       932.212399569
            0.717047       346.100422291
            0.717189       917.888599911
            0.717332       1864.39657093
            0.717475        1432.5332047
            0.717617       334.131258505
             0.71776       885.280986161
            0.717903       765.686130735
            0.718045       814.859670441
            0.718188       1061.69116067
            0.718331       1301.36478368
            0.718473       935.817545092
            0.718618       257.234391689
            0.718763       1273.00349905
            0.718907       1582.25965671
            0.719052       1151.51332103
            0.719197       360.836353797
            0.719341       807.661477201
            0.719486       554.240716518
            0.719631       703.539712791
            0.719775       1177.18082802
             0.71992       566.588541562
            0.720064         427.9235148
            0.720209       354.476538358
            0.720354       520.685441474
            0.720498        210.33120649
            0.720643       482.077317056
            0.720788       539.715286797
            0.720932       492.554015117
            0.721077       1174.06362725
            0.721222       699.003036378
            0.721366       893.636535962
            0.721511       762.185832845
            0.721655       388.256026032
              0.7218       408.575093977
            0.721945       977.244457787
            0.722089       914.626225495
            0.722234       721.319451725
            0.722379       876.070524894
            0.722523       929.200046432
            0.722668       873.751779172
            0.722813       1445.61899578
            0.722957       1174.65238703
            0.723102       917.106275267
            0.723246       800.894772294
            0.723391       624.008750835
            0.723536       1030.78127205
             0.72368       893.697024981
            0.723825       524.338978211
             0.72397        728.17890646
            0.724114       759.242033929
            0.724259       1095.13755548
            0.724404       802.753801473
            0.724548       1009.46494182
            0.724693       390.350559124
            0.724837        42.529022618
            0.724982       703.914744707
            0.725127       1242.53316396
            0.725271       1250.87258336
            0.725416       840.793329114
            0.725561       651.849829901
            0.725705       911.992936876
             0.72585       746.446590146
            0.725995       1346.07423379
            0.726139       1352.82884089
            0.726284        712.69371764
            0.726428       864.436470273
            0.726573       434.218405359
            0.726718       487.989110496
            0.726862       541.957413095
            0.727007       988.059894353
            0.727152       1564.43555916
            0.727296       568.806472252
            0.727441       805.225786042
            0.727586       775.783764278
             0.72773       893.628470759
            0.727875       473.661278236
            0.728019       282.405485464
            0.728164       511.249154536
            0.728311       418.007348313
            0.728457       495.755900514
            0.728604       368.823727104
             0.72875       680.453070604
            0.728897       870.118405442
            0.729044       1849.25818582
             0.72919       1479.86787824
            0.729337       141.371708725
            0.729483       275.109703273
             0.72963       801.120597965
            0.729777       1412.87024098
            0.729923       1459.97102364
             0.73007       596.808855369
            0.730216       485.081604991
            0.730363       232.935952826
             0.73051       343.613113836
            0.730656       986.934798603
            0.730803       1053.91227285
            0.730949       775.949100929
            0.731096       240.973733648
            0.731243       786.958102356
            0.731389       587.719372139
            0.731536       582.416501489
            0.731682       673.529094249
            0.731829       952.641557528
            0.731975       2039.58486726
            0.732122       1115.22797494
            0.732269       1228.28598373
            0.732415       1005.13796067
            0.732562       1269.28947329
            0.732708       1154.74746724
            0.732855       611.439132722
            0.733002       590.332497753
            0.733148        512.16052242
            0.733295       865.089751676
            0.733441       1023.94601292
            0.733588       911.617904959
            0.733735       971.502033599
            0.733881       554.926258732
            0.734028       653.628207055
            0.734174        782.98599012
            0.734321       896.656954302
            0.734468       690.155509225
            0.734614        1387.2188644
            0.734761       886.716592208
            0.734907       813.899911342
            0.735054       1679.91312871
            0.735201       954.532847517
            0.735347       1149.08972768
            0.735494       607.325879442
             0.73564       450.647222873
            0.735787       1249.79991142
            0.735933       1026.06716118
             0.73608       600.293022853
            0.736227       1141.91976265
            0.736373       785.445876886
             0.73652        702.25331299
            0.736666       1420.91528049
            0.736813       1353.60310034
             0.73696       892.616287844
            0.737106       1149.99303036
            0.737253       1302.05435849
            0.737399       1021.09093123
            0.737546       1034.83000371
            0.737693       865.549468219
            0.737839       394.091200049
            0.737986        253.34898038
            0.738134       929.365383083
            0.738283       1050.42004016
            0.738431       753.906902468
             0.73858       736.260239376
            0.738728       675.436514643
            0.738877       998.589016231
            0.739026       1960.88462116
            0.739174       774.759483559
            0.739323       1112.80438158
            0.739471       1151.67059248
             0.73962       579.908223508
            0.739768        1279.2701614
            0.739917       892.180766909
            0.740065       591.372908876
            0.740214        549.97422439
            0.740362       698.486863418
            0.740511       385.205766443
             0.74066       847.382599565
            0.740808       1021.50225656
            0.740957       1196.63006387
            0.741105       1029.50293745
            0.741254       658.144720461
            0.741402       851.919275977
            0.741551       1490.41716312
            0.741699       773.646485613
            0.741848       415.894265255
            0.741997       644.865364527
            0.742145       663.814557825
            0.742294        400.58530111
            0.742442       862.803266765
            0.742591       707.644900868
            0.742739        762.64958199
            0.742888       1425.43179389
            0.743036       1768.21096579
            0.743185        1363.4507126
            0.743333       1218.14802417
            0.743482       798.555863566
            0.743631       895.443141324
            0.743779       1031.63618352
            0.743928       658.604437004
            0.744076       835.736447139
            0.744225       1130.03568675
            0.744373       1287.85960207
            0.744522       1204.98158107
             0.74467       929.357317881
            0.744819       743.385845794
            0.744967       772.436705236
            0.745116       1308.68798755
            0.745265       522.112982318
            0.745413       1292.75114739
            0.745562       1675.01755078
             0.74571       1132.81414901
            0.745859       1345.36852857
            0.746007       968.304180804
            0.746156       660.947378333
            0.746304       1305.47400435
            0.746453       1274.39071388
            0.746601       538.449050003
             0.74675       921.243724155
            0.746899       1025.30903215
            0.747047        1053.4122303
            0.747196       1127.61209339
            0.747344       387.643070642
            0.747493       332.074631865
            0.747641       508.543279094
             0.74779       776.949186041
             0.74794       732.376844367
            0.748091       1281.17758179
            0.748241       938.555681344
            0.748392       981.018972562
            0.748542       1292.06560518
            0.748693       683.562206172
            0.748843        588.62267482
            0.748994       556.982885372
            0.749144       1135.81440434
            0.749295       686.163233982
            0.749445       509.410288364
            0.749596       823.868501645
            0.749746       1055.06559681
            0.749897       534.384187938
            0.750047       460.014955589
            0.750198       556.805450917
            0.750348       960.017185224
            0.750499       1214.41786801
            0.750649       1302.31647757
              0.7508       966.638716485
             0.75095       1206.64704539
            0.751101       743.982670779
            0.751251       1069.03452756
            0.751402        1306.2522964
            0.751552       742.180098018
            0.751703       1260.84117366
            0.751853       1852.69396209
            0.752004       514.426844326
            0.752154       5.59777478042
            0.752305       442.255379661
            0.752455       850.697397796
            0.752606        660.77800908
            0.752756       994.161220052
            0.752907        1373.1007274
            0.753057       630.263315382
            0.753208        136.47330798
            0.753358        174.67091359
            0.753509       1178.87855315
            0.753659       776.259611226
             0.75381       717.883675455
             0.75396       963.255364032
            0.754111       1283.63746856
            0.754261       1379.80694329
            0.754412       1757.37536622
            0.754562       349.755975328
            0.754713       609.943037657
            0.754863       1236.46813168
            0.755014       1552.14419054
            0.755164        1073.3453783
            0.755315        604.71678643
            0.755465       1097.04900848
            0.755616       1240.69026519
            0.755766       947.560479947
            0.755917       916.202972586
            0.756067       663.653253775
            0.756218       756.024018127
            0.756368       301.479689401
            0.756519       525.197922278
            0.756669       373.651960587
             0.75682       393.079823654
             0.75697       452.514317254
            0.757121       748.692749045
            0.757271       1222.17256023
            0.757422       1034.55981943
            0.757572       1270.46296026
            0.757725       1011.62238349
            0.757877       882.865458009
             0.75803       1443.28008705
            0.758182       964.356264175
            0.758335        658.81816487
            0.758487       465.083935367
             0.75864       184.804840544
            0.758792        534.06964504
            0.758944       559.664565207
            0.759097       1115.98610397
            0.759249       825.247651275
            0.759402       700.761250526
            0.759554       493.062122875
            0.759707       1089.06849059
            0.759859       839.470635902
            0.760012       949.375150512
            0.760164       620.286659876
            0.760317       1097.41597519
            0.760469       701.729074827
            0.760621       955.254683142
            0.760774       1248.14251231
            0.760926       1223.07183031
            0.761079       1461.68084658
            0.761231       856.048659662
            0.761384       900.584707925
            0.761536       2123.19682169
            0.761689       2240.00514965
            0.761841        2034.5562135
            0.761994        1627.8441813
            0.762146       1051.87580922
            0.762298       980.321332544
            0.762451       1106.79177311
            0.762603       972.691650969
            0.762756       388.587505856
            0.762908       1241.58147007
            0.763061       1245.19871339
            0.763213       812.593348536
            0.763366       1197.88017026
            0.763518       1141.39149188
            0.763671       1512.53194841
            0.763823        1673.4649993
            0.763975       1794.05993984
            0.764128       1244.80351847
             0.76428       993.786188136
            0.764433       1291.08971568
            0.764585       1079.96287696
            0.764738       794.987011455
             0.76489       1093.08092884
            0.765043       1583.93721883
            0.765195       1039.10052844
            0.765348       1169.93827617
              0.7655       590.110704684
            0.765653       1019.11898922
            0.765805       836.728467048
            0.765957        821.02551776
             0.76611       967.993670507
            0.766262        1058.5618621
            0.766415       704.890634211
            0.766567       1383.14593713
             0.76672       677.751227763
            0.766872          662.447506
            0.767025       783.691695339
            0.767177       388.720178437
             0.76733       990.241531632
            0.767484       872.699270245
            0.767638       597.974277131
            0.767793       555.877952628
            0.767947       986.370234427
            0.768102       423.257795147
            0.768256       160.749567536
             0.76841       681.412829703
            0.768565       1384.50492375
            0.768719       1416.98349426
            0.768874       1124.06340429
            0.769028       1892.62881232
            0.769182       1735.29687435
            0.769337       788.163850132
            0.769491       956.678191385
            0.769646       1711.35128809
              0.7698       1573.64602043
            0.769954         1362.809529
            0.770109       1155.86046518
            0.770263       639.405222427
            0.770418       1852.91575516
            0.770572       1114.40129168
            0.770727       798.785721838
            0.770881       549.220127956
            0.771035        920.16701962
             0.77119       1218.96664223
            0.771344       1515.12894361
            0.771499       1670.92446051
            0.771653       1869.69137638
            0.771807       1526.17423845
            0.771962       845.289679513
            0.772116       1455.72469452
            0.772271       1628.65876675
            0.772425       1404.36548494
            0.772579       1419.42725062
            0.772734       1049.76675876
            0.772888       989.773749887
            0.773043       699.107884011
            0.773197       892.160603903
            0.773351       349.251496911
            0.773506       397.440678651
             0.77366       1059.23127391
            0.773815       715.322973658
            0.773969       641.788489769
            0.774124        653.83790232
            0.774278       594.441718432
            0.774432        1194.4524592
            0.774587       984.442651027
            0.774741       767.033019554
